Id,ProductId,UserId,ProfileName,HelpfulnessNumerator,HelpfulnessDenominator,Score,Time,Summary,Text
396049,B001D6B0SG,A3U8961ZKXIYXL,"Pamela Lund ""ThatPamChick""",2,2,5,1298505600,Nice truffle flavor,"This truffle salt has excellent flavor and big chunks of black truffle in it. You can smell the truffles before you even open the jar. I find myself sprinkling it on everything. If you are used to using truffle oil or even real truffles, this won't taste the same. It is meant to be used as a seasoning, not to infuse full truffle flavor in dishes. I just ordered my third jar and realized that it's supposed to be refrigerated after opening. We just leave it on the counter and it's never gone bad. *shrug*"
226799,B006BXV1H6,A2S7CRFCDO57CR,Tori [Book Faery],0,0,5,1332374400,Delicious,"I kept seeing these in the grocery store and was intrigued ever since. the best description I can make is that Krave cereal is Cocoa Puffs and Captain Crunch's love child. You get that delicious cocoa flavor, along with that chew that melts in your mouth thanks to the captain crunch. As a bonus, a little bit of chocolate stuffed inside begins to melt in your mouth shortly after.<br /><br />Not friendly for your waist line, that's for sure. These treats are full of sugary, chocolates goodness and are quite difficult to stop eating once you begin. If you don't care about how much you may potentially binge on, or if youre searching for a new sugary cereal with no nutritious value, then this is the cereal for you."
104466,B000YSRK7E,A1HGG2IMGAZQF,"Diana Lovejoy ""word hound""",1,1,5,1237248000,Real chocolate and sweet/salty addictiveness,"How could a chip get better than the Food Should Taste Good chips? I love the distinct, natural flavor that's built into the chip, balanced with the perfect amount of sea salt sprinkled on the outside.<br />These are whole-grain, high-quality, no-junk, full-o'-flavor...and the bag looks stylish, besides.<br /><br />Highly recommended! Easy to eat the whole bag - but you actually feel OK even if you do (woops). (I had no sugar rush, only a very slight chocolate rush, which isn't necessarily a bad thing.)<br /><br />Seal of approval from Lovejoy Fitness -- http://lovejoyfitness.com."
367757,B003B3OOPA,ACNM1HQ5HS2T5,Dennis,1,1,4,1334620800,#2 IN MY BOOK,"Excellent product for the price. One step lower in taste than my old brand, which I don't remember the name but costs 3 x's more."
200405,B00384GGGC,AD9CL4VYASEB1,SkinnyDevil,5,5,4,1326499200,I like!,"So this is my first time with protien shakes and the first one didnt go down well. But I had another and actually liked it. Ive been doing 2 scoops with ice, water, and a banana for breakfast and lunch. Snack on nuts and have a healthy dinner and am already down 7pds. I definetly recommend this product, just ordered vanilla ice cream flavor and cant wait to try it. Also I shopped around and this price was the cheapest ive found by almost $10."
392926,B003VXL0V6,A3502W435NLGAZ,taramarabobara,0,0,5,1330214400,Nice French roast,"I've tried every single French roast K-cup, and this is one of my favorites.  The Starbucks and the Barista Prima are the two best French roast K-cups, but the gap between Wolfgang Puck's and those two are negligible.  This one has that great sweet smoky flavor that every good French roast should have."
117541,B0016B7Z32,A2ESI8PZ7N4ZBR,reallife,3,3,5,1304035200,I use this tea for menstral cramps,"I use this tea for menstral cramps.  I drink a lot of it and it works fantasticly on cramps and mood.  Here is the catch - you can't expect to drink one cup and feel better.  I make big containers of ice tea - and I start drinking it all the time about two days before my period even starts.  Also, once my period starts, I try to make sure I have a cup every two hours- sometimes I have even more.  So again, it works but drink alot."
68218,B003EM7J9Q,A2XY8G529M2UWL,Jd Creighton-lane,0,0,5,1310515200,Great taste!,I bought these years ago at Walmart<br />and then they stopped carrying them.  I was searching the internet and found them at Amazon.  We ordered a box of each.  I like the spicy and my husband likes the orginal.  A learning process will be a sure thing until you figure out how many minutes for your microwave.  They are great and we love them.
557859,B000F3S6J4,A3QB6KVEQU69TC,"S. Albertini ""Speedwell""",0,10,1,1222560000,I used it and it's horrible,"Why put chemicals in your food?  I can understand if you can't cook real goulash, but honestly, what is so difficult about onions, salt, and paprika?  By the way, this product contains NO paprika. I tried it once when I was in a hurry and was extremely disappointed.  The above reviewer who uses it for her goulash and paprikas... shudder."
147122,B0004LXCZ0,A6GMEO3VRY51S,microjoe,0,0,5,1121817600,darn good!,"This deal is for a 4-pack of Stewarts root beer. Why they prefer 4 over 6 I don't know. It is one of the better root beers available. It has a very creamy texture, and a nice foamy head. The bottles and label are very cool, recently went through a label change. They make quite a variety of flavors. A little too sweet, the sweetener is a mix of sugar and high frunctose corn syrup. No caffeine. See my list of root beers here at Amazon if you want more root beer info."
113948,B0013JC18G,A3HPZ6BIMNXSZR,"Gabriela Perez ""Oy! So many books. . . .""",0,0,1,1344211200,Ugh--horrible!,"This tastes metallic and about as far from peachy as you can get. I love this company's stevia packets, and I like the liquid vanilla and cinnamon, but I will never purchase this one again. I wish I could return it, but that would cost me as much as the refund would be. Aargh."
116107,B000E5C6C6,A29XWDJKTCE5L0,sisco,2,2,5,1292976000,blast from the past,"Tastes exactly as I remember it from childhood. I ordered this when I read that Willie Wonka tangy Laffy Taffy is the revised name of my old favorite ""Tangy Taffy"". What a treat."
57572,B0007QRIIY,A21PTF7DA2E7D1,Melinda,1,1,5,1174435200,excellent,I love these sprouts and my Sprout Master.  The service from the company was great.
499027,B002AQKYJE,AUA7U9E7X9Q3O,*~moon~mommy~*,2,3,5,1265587200,Perfect for a quick breakfast.,I love these bars. They are perfectly crunchy and sweet. Everyone who has tried them in our home has really liked them. They are often used as a quick breakfast on the run. Absolutely wonderful with coffee!
489763,B000EMQF58,A3E5EUY9TMJ1K6,amy,0,0,5,1340841600,buy these all the time,We get these thruogh subscribe and save and they are always on time and my husband takes these for his snack when he works out
85320,B0014H18L8,A38X5Z2BZ0MMQJ,Spuds Benson,1,1,5,1350172800,Discovering Sardines? Try these!,Mild flavor. Excellent quality. Too many sardine manufacturers sell a substandard product. I wouldn't think twice about serving these to guests.<br /><br />They are very good and can be used in any recipe requiring sardines as the mild flavor isn't overpowering or too fishy.
76111,B000BPR1AQ,A8GTATIGCB2EA,deenibeeni,3,3,5,1284854400,Wonderful Stuff,"I made the switch from a DEET-based repellent to this one and am very happy I did.  It has a nice light scent, it's not oily, and it WORKS.  Without it I am a walking dinner table for mosquitos.  I tried another brand (bullfrog) because it was non-DEET and spf 30, & while it definitely worked, it felt oily/sticky. So I'm sticking with Cutter & will just put sunscreen on separately."
350036,B000EMU2BG,A2CQZ2SDKQ2GFK,two foots,0,0,5,1244419200,vipsusie,Butterfinger hot chocolate is very good. It taste like a butterfinger candy bar. I like using it with my coffee for special treat. I get the satisfaction of the candy bar with a lot less calories and being warm/hot it is extremely comforting.
475188,B001ELL4PY,ACNFN6YE0056I,Srossrn,1,1,5,1288915200,Albanese Candy,These are the best tasting chewy candies I have ever tasted.<br /> I sent my son a bag and he also loves them. He is a fisherman and loves fruity candy. He guards them for hinself too. There is no sharing these fish.
423333,B005VOONGM,A20H1M28WLI9J2,Brian M. Edwards,1,2,4,1335657600,"Lovely Coffee, Shhh, Here's a Tip!","I loved this coffee and it has an outstanding taste that I am sure will make it a big success! The coffee comes in  15 single serve ready-to-use-bags pr pouches that I found to make a ""strong"" cup of coffee.<br />I split open a bag and discovered that it hold three teaspoons full of coffee. I ripped open a couple of bags and made a 10 cup pot in my MR Coffee Coffeemaker (bought right here on amazon.com and was an ""open-box"" absolute bargain) and found it made a really fantastic pot of coffee. I ended up using it all in this manner.<br />I like the idea of this coffee, it is grown in an ethical manner in Jamaica and also in Africa and Central America)by the Marley family (of Reggae fame)<br /><br />A quick look on their web-site reveals they have several other offerings plus a neat (if pricey) coffee-maker)<br />If you like a great tasting coffee, this is worth a try even though it is a bit pricey!"
292195,B000VK08OC,A2ESVXF9UO5RM6,"Danser ""Dan""",0,1,5,1322179200,Review of Manuka honey,Wedderspoon Raw Organic Manuka Honey is an excellent product.  It has outstanding taste and appearance. It is one of the finest honeys I have ever tasted.
360434,B000FPDYQM,A2E3WMF9RWW2X2,K. Duvall,2,2,5,1244592000,Super moist cake.,"I made this into cupcakes to take with us to a family dinner.  My son is allergic to peanuts and the dessert being served was not safe for him to eat.  I made the chocolate cake into cup cakes, it made 12 VERY high cupcakes.  Next time, I will make about 15 smaller rise cupcakes.  I used the vanilla icing mix that Cherrybrook makes as well.  They were fabulous!  I love knowing these are allergen free.  I will be recommending these mixes to my sister in law who is allergic to eggs and any other folks I meet that mention allergies!  SUPER deal buying from Amazon.  Just need room to store all this mix until you need it!  I froze 6 of my cupcakes for future visits to familiy functions."
480231,B000N47ZXS,A38PVV9S6OBMYZ,nonna3,0,0,2,1333584000,Incorrect package advertising,"This product was advertised as having 15 packets, but what I received was a box  with 10 packets. Even the box I received stated there were 10 packets inside."
308569,B000G7YO2M,A2TTHNVQVSXEM5,"Nancy L. Anderson ""Nance""",0,0,5,1266364800,Love these!,"My husband and I love these!  We have them every day with our coffee and so much more economical to buy a case at a time from Amazon rather than individually at the grocery store.  Not only are they ""delish"" but at 100 calories per cookie, it's a guilty pleasure!"
547791,B006HYLW32,A2I54K5MOG298K,dy,0,1,5,1298764800,Taste good and are filling.,"My family has really enjoyed these. Unfortunately, we can only get them online as no local grocery carries them yet.  We are asking every time we go."
225190,B001LNTY70,A2PTFW5G285RHT,Jobarda,0,0,5,1341446400,Great healthy snacking,These are a delicious and healthy snack when eaten in moderation. The flavor is great and isn't too over powering at all. The wasabi flavor is strong and feels like it's going to be hot but the heat never really shows up.
498540,B000HDK0DC,AY1EF0GOH80EK,Natasha Stryker,0,0,5,1307145600,SO GOOD!  Helped a lot with morning sickness :D,"I had morning sickness so bad it lasted all day and for 5.5 months, ugh!  I called it baby flu since there was little relief.  Ginger ale and YummyEarth organic candies were the only two things that settled my stomach enough to eat a small meal.  The assorted bag was nice to switch it up depending on my taste that day.  After I delivered my baby girl, I still enjoyed these when I have a dry mouth or would like a little sweetness.  It was so nice to find a tasty organic hard candy, so much tastier than Preggo Pops!"
75890,B004RGVAS4,A3EUFB5KBHTFY6,hed,0,1,3,1345420800,healthpro dentalnuggets,My small dogs were not thrilled with these they did eat them though. They may have beeen to har for them as they  are small dogs
263599,B0054C7KRU,A2817CA7KPI5R4,gadgets,0,0,2,1348444800,Splintered easy.,"I had hoped to get 2 uses out of this product--refill the bone once the marrow was removed--but I didn't even get one.  The bone splintered so badly the minute my lab started gnawing it, I had to throw it away.  Sad dog.  Sad human."
411076,B002VZWFZA,AYVU55XJK4S9P,A. McDonald,0,0,4,1313971200,Great Product!,"These are wonderful for our dog's teeth, ingredients are nutritious and she really loves them. It's hard to find products anymore that work and have these kind of ingredients that are actually good for our pets. The only reason I don't give them 5 stars is because of the price."
224378,B004IJFZ54,A2Y0XQN4WAVNIC,Sandra L. Wells,2,3,5,1243814400,Barbara's Snackimals Animal Cookies,I purchase these cookies for lunch and snack cravings because they are a healthy treat. Buying in bulk is an added bonus on savings.
96384,B004YRQDYW,A2N5YGX7URNER4,Warren,0,0,4,1321228800,Very Good,Not the best gummy rings out there. They are very good though. If you are a hater of sweet don't get them ;). I myself have little to complain about. Huge gummy ring fan. Buy them and enjoy!
243297,B00305L330,A23OHP0WKHSZYL,David J. Hannah,0,0,5,1305504000,Click is the best,"I have tryed numerous protien supplements and Click is the best by far. Having it sent to me on a schedule works well. The price is good and along with free shipping and handling, I feel I am getting the best price for a excellent protien drink."
73088,B004P12TTU,A2IB95P4CG0Q6J,Calthine,0,0,5,1342742400,Love this sauce!,"This is an excellent Kung Pao sauce. It's just the right hot for me (just a tad on the ""have a glass of milk handy"" side) and a little too spicy for my kids.<br /><br />I'll put it over sticky rice and vegetables for a meatless/nutless Kun Pao while I'm dieting.  It has really saved my diet some days!"
285787,B00124VPX4,A29INO0XU6MQJG,JLC,0,0,5,1341446400,Clean Teeth Gum,This gum has zylitol which kills germs in your mouth.  I use it after eating if I can't brush.  Tastes great and has no harmful ingredients.  I buy it over and over.
328824,B0033Y16CQ,A64H6X0H6LS6S,"D. Taranto ""chef gardener""",2,8,5,1201219200,Stuffed Bread,This stuffed antipasto bread was better than expected.  The outside is crusty.  The inside is filled with creamy cheese and chopped vegetables.  A very good side dish for a football game.
557529,B003YBLF2E,A1U1EZANNB0W9N,"A. Lawman ""Eno the Beano""",2,2,1,1330128000,YUCK!,expensive and doesn't taste good at all.  i wish i could return them but amazon will not allow you to return food items.
169479,B000KFTGIM,A22FX539FRT3IV,Patricia A. Rivers,0,0,5,1346716800,Fantastic!,"I have been drinking powdered cocoa for nearly 40 years.  I consider myself pretty familiar with the powdered/add water-type cocoas and most of them taste like sand.  They are gritty and are either too sweet or far too bitter or have no real flavor at all (and stay in a thick lump at the bottom of the mug no matter how much you stir with a spoon).<br /><br />In nearly 40 years, I have only found two brands of cocoa that did not taste like gritty sludge (e.g., Swiss Miss, Carnation, Nestle's).  One powdered cocoa is from the LDS Church and it's almost impossible to get in Kentucky.  The Distribution Center is in Indianapolis and none of the wards here seem to have anyone who holds the calling of Preparation Specialist; therefore, no one goes to Indy very often.  The second great cocoa was made by Cold Stone Creamery.  It was sold through Walmart and was as smooth as the Church cocoa.  Unfortunately, Walmart no longer stocks it.  I'm not sure it's even manufactured any more.<br /><br />Yesterday I ran across Stevens Cocoa.  It was on the shelf for $1.00 (that's right -- a measly buck) so I decided to try it.  I knew that if I didn't like it, I could take it to work and give it away.<br /><br />I'm in love.<br /><br />This stuff is equally as good as the cocoa from the LDS Church and Cold Stone Creamery.  One sip and I was hooked. It dissolves well, it's not overly sweet, it has a nice mild flavor and it's just downright good.  I top it with Redi-Whip for fun but it doesn't need it, it's good without any help.<br /><br />I'm headed back to stock up on more cans.  If it disappears from the shelves in a couple of weeks, it's nice to know I can get it from Amazon.  I never thought I'd fall in love with a product enough to buy it from Amazon when the supply dried up on the shelves but I'm making an exception for this cocoa.  It's worth it."
238161,B005CGUUJS,A3PXDIQX5CU33Y,"Terrie ""TLC""",1,2,5,1329350400,WOW!!!!!!!,Cosmic Catnip is the best catnip ever !!!  I use it for training cats. Just the site of the container and my cats will do anything for me.  It makes my job easy.
361241,B000H0ZJIG,A1UWHYHADNLBA9,"D. Vanhoose ""Concerned Reader of Reviews""",1,1,5,1334534400,First Ingredient: Peanut Butter.... My Dog Loves Them,"WOW.  NOTE:  No Wheat, Corn, Soy, Artificial Colors, Flavors and no Added Fat or By-Products.  On the Label, the first ingredient is Peanut Butter.  Made in USA.<br /><br />My chihuahua loves these things.  Although they are small, they are not as tiny as the berrybuddies we tried first (I don't even know what to do with those, they fall out at alarming rates from the buddy-toys hole).<br /><br />These - - he can chew, it's like he's eating peanut butter for a moment.  He doesn't just woof them down - he actually eats them.  I give him one at a time, and he sits and chews it for 10-20 seconds - much like peanut butter I would imagine.  They fit perfectly in the KONG toys (but not the busybuddy ones, they are smaller holes).<br /><br />The chicken ones were a bit too flavored for him - so I pinch them in half and add a few to his food - then he loves it - mixed with his food & warm water.  I want to try all the flavors!<br /><br />I also like that the company supports a cause with each bag purchased.  Very natural, very chewy little things, and my dog LOVES them.  Very good value.  Will be keeping these around for sure."
476547,B000LKVRVA,ALDYWG0CPSYUF,"Marilyn Dalrymple ""MaLing""",0,0,2,1228953600,Too hot for me.,"My title for this review says it all.  I like the Stonewall's Jerquee products, but this flavor is just too hot for my mouth."
210470,B001EO5Y5M,A2PMHDCCCVN5CI,G. S.,23,32,4,1237852800,Cheaper to buy in grocery stores,$21 / 5 = $4.20<br />When I buy the jars individually at the grocery store (QFC in Seattle) I pay around $3.60 per jar.  How is this a good deal?<br /><br />UPDATE (March 2011): at the discounted price of $17.42 for the 5-pack it's $3.48 for each jar. QFC in Seattle now sells the 13oz jar for $3.99. Now we're talking :)
224229,B0002ARQYQ,A3T789L0V1Y917,MD,0,0,2,1347753600,couldn't get the treats out,"Neither I nor my dogs could get treats out of this! I shook it and rolled it every which way, nothing came out. It wasn't easy to load, either. I tried it with tiny treats, it made no difference.<br /><br />I tried a few different times, we couldn't get treats out of it, so the dogs quickly lost interest. My friend said it's her dog's favorite treat dispensing toy, so I gave her another one instead of tossing mine in the trash."
118603,B000XSJLW2,A284Y0Q6QYCD5W,DesertRex,3,3,5,1155513600,THE ONLY THING MY 3-YEAR-OLD WILL EAT FOR BREAKFAST!,"Yes, these Toaster Pastries from Nature's Path are the only thing my 3-year-old will eat for her breakfast.  Thanksfully, they are fairly healthy.  Now her 2 older brothers are making it a staple for their breakfast also.  They are very tasty and toast well in the toaster.  The frosted strawberry and blueberry ones are equally as good - just depends on your taste preference.  We have not tried any of the UNfrosted ones though!"
139299,B004T80BYE,A3MDLDRB2GVKBH,M. Smith,2,4,3,1320278400,It's...alright,"Let me begin by saying that I am not a super health nut. I don't shop at Trader Joe's regularly, partially because there isn't one near me and partially because I'm fine with eating regular/typical food from a regular/typical grocery store. I like coconut and I like to try new things, so I requested this from the Amazon Vine program.<br /><br />Nutiva brags that there are recipes to try on their website nutiva.com. However, all the recipes I saw required not only coconut manna, but also hemp oil or hemp seed, or other *natural/organic* whatever ingredients that I do not have nor do I want to buy. Anyway, so those recipes were a bust for me.<br /><br />The coconut manna, like it says on the container, needs to be heated by placing the jar in a bowl of hot tap water, and then stirring before it is the *melt in your mouth* consistency. Let me tell you, the first time I tried it, this required a lot of stirring. However, once heated and stirred, it has a runny peanut butter consistency. But, when tasted, there is a gritty kind of after taste.<br /><br />It is simply organic coconut, nothing else. This is not the ""sweetened"" coconut you get flakes of on cookies. That is fine, but consider yourself warned. I have tried it spread on toast (with butter and a little cinnamon sugar) and that was alright. It made a nice flavor on toast, but I could definitely feel/taste the grittiness of the coconut. I've also put it in plain oatmeal, with a little brown sugar, raisins, and cinnamon. This was better than the toast. I haven't tried baking with it nor with smoothies yet but will soon.<br /><br />I would not call this the ""ideal everything spread"" as the jar claims, nor would I replace cream, cream cheese or butter with coconut manna. However, I like it and will continue to experiment with different ways of incorporating it into snacks and meals."
378927,B005ZBZLPI,A2KLM34ZYB58SP,kernbanks,0,1,3,1326240000,camp coffee,"These are not K-Cups in the traditional sense, a filter vice the plastic cup bottom.  A big surprise when I opened the box that didn't make me happy.<br /><br />But they do take ya home to a night out camping under the stars and a morning sunrise to a cup of coffee over the fire.  A bit gritty, strong, and full of flavor."
546379,B0038ZS6PU,A1YBARHG2OYD9G,Mt Woman,5,5,5,1323734400,Great Flour for Pizza Crust,"I got the flour in a short amount of time from Amazon and eagerly made a batch of pizza dough from the Caputo website. The pizza was made on a pizza stone, 500 degree oven. The crust was light, crisp and tasty. I could not ask for more. It was easy to stretch out so I did not over work the tender dough. I made it in the morning and then chilled the dough until 2 hours before making the pizza. I am learning about chemistry in the food world, very facinating. Next, I am going to try to add some King Aurthur Pizza dough flavor to the dough mix. I will try out some different recipes for crusts with this great flour to find my favorite one. I am always on the quest for perfection in baking.The 2.2 pound sack will not last long. Mountain Pizza Maker.<a href=""http://www.amazon.com/gp/product/B0038ZS6PU"">Antimo Caputo Italian Superfine ""00"" Farina Flour 2.2 lb Bag</a>"
284810,B001P3NU4O,ABS7OVB5GM9OT,"William D. Hawkins ""hawkwild1963""",0,0,5,1163030400,My Cats go WILD for them,"My cats love these a lot, and I will be interested to see if they are having a good effect on their dental health when we go visit the vet in a few months."
260686,B0029NVOEC,AIRDXLFAP75QK,Noel Butchart,0,0,5,1321660800,My cat loves Whiskas Beef in Gravy,My cat will eat NOTHING but Whiskas Beef in Gravy cat food. Being able to order and receive it through the mail has been a blessing. I get it for my mom because she cannot drive to the store because of her health issues. Its great not to have the extra burden of getting cat food. Her cat is her companion through hard times.
414185,B000EIZ8FA,A2OW3A8YDX4HOY,"sharall58 ""Sharall58""",0,0,3,1263859200,no banana flavor,This is a very moist and tastey cookie but I purchased the banana walnut and there isn't a drop of banana taste in it.  It tastes more like a spice cookie but it's good. Lots of healhty indgedients and I would have given it 5 stars if it had tasted like it was named.
498393,B000PGE032,AEQDZY2UQSZE7,Tami,2,3,2,1307318400,Cutter Back Yard Control Spray,I have tried this two years in a row and have the same problems as some of the others.  It does not seem like the product is dispensing with the water.  It is frustrating b/c I don't need to water my back yard due to the swamp in the back.  Not sure why the product will not dispense as it should not be that complicated.  Is there a trick to it...am I doing something wrong?  If anyone can add a comment to help..it would be great. My next step to is call cutter directly.  Maybe the bottles that the product came in are not good.  Anyone?  Thanks!  Tami
32510,B003DNL9U6,A31R6BA54DBE2W,twinkies,0,0,5,1302912000,cheaper at local Target!,"I really liked how it taste, However, found out they are cheaper at local Target.  I am going to continue to purchase this flavor only at Target though."
19485,B0016BFR4G,AT40UJ4IXZRCF,tomato,1,1,5,1341273600,five for the price!,"i got this tea super cheap and it's pretty good. main point, it's organic! organic and tea and cheap are usually not things that go together. is it gourmet? no. but it's the best i've seen for the price. so for value, five stars, easy. if this was thirty dollars a box however, i would be on here writing a one star review.<br /><br />mild green tea flavor, no grassyness, not a ton of theanine (just guessing by how it makes me feel) but enough. medium caffeine content, on the low end but not non-existent.<br /><br />only complaint, on the package is a picture of a tea cup with what looks like high end gyokuro or something, full leaf leaves floating in it. rip open a bag though and you find dust. not a problem at all really, just silly to put that on the box when that's in no way what's inside."
141441,B0047RQ9M0,AAYZ0MDG7U6AE,Joan E. Ciotti,0,0,5,1298246400,Smooth,"I just love the breakfast blend.  I hate bitter, strong coffee and rarely made coffee b/c it was awful.  I became a DD lover and now I have the K-cups to drink at home."
260588,B000G2UUOS,ATMZV37GABL4Y,JB,0,0,5,1267574400,Great Product Price and Service,"Product was shipped promptly and arrived in good condition. Often such products are old and rancid but NOT in this case. Discount for automatic shipping. Roasted edamame are are high in protein and fiber, much lower in fat than most nuts, low in calories and only 2 grams of net carbs per serving."
380676,B000V0KUXG,A29G2ROFNE63NY,"C. Zalewsky ""GF Foodie""",0,1,5,1211846400,Yummy & Convenient,"I loved this great, stick in your bag snack just as much as my toddlers did!  The fruit was crisp and tasty and had an equal burst of berry and banana flavor. We are big fresh fruit eaters but found this product a great alternative to fresh fruit when you are on the go."
90541,B001F1WD0S,A2QAS2M3B5JJBY,Hikeguru,0,0,5,1325548800,FAVORITE TEA,"I love this tea.  Drink it all year long, not just at holiday time.  It has a sweet nutty vanilla taste and a touch of cinnamon.  Order it by the 6 pack at a good price from Amazon."
140344,B00283LQI2,A11JTEHRSACSKD,Theicom,1,1,5,1319673600,Great Value,"While I don't care much for the smell and have never personally sampled the taste, my cats love this stuff."
525600,B00168DNZ4,A3QKR4ARGFLBCN,"Satureja douglasii ""herbabuena""",0,0,5,1340928000,Perfect little natural no-doz pills.,"These are raw cacao beans.  In the little papery shells.<br /><br />You may not like the taste of them - the little papery shells on the outside are particularly bitter, but they hold the bean intact so they are necessary.<br /><br />For me the bitterness is a good thing.  Because I keep them in the car as an emergency caffeine source.  Unlike diet coke they don't freeze in the winter and pop out of their container, making a mess.  Unlike chocolate-covered espresso beans they aren't tasty enough to tempt me into overeating them.  In short, they are a caffeinated ""snack"" that I can put down after I've had enough."
347090,B001EQ5OAA,A1ORJI788TRZ0V,tea4me,0,1,4,1169078400,tea4me,Great tea. Like dessert in a cup. Only 4 stars because Numi is better.
345473,B0002DK4LA,A1QTI1MLL3RONB,"TMSOD ""TMSOD""",0,0,5,1349136000,Dogs like them enough to come into the house to get them,"The dogs like them enough to finish their business quickly and come right back into the house for their reward, one Natural Choice Chop.  Now all I have to do is train them to clean up the garden after their visit."
565622,B002GKEK7G,A13CIKH3UXEKTP,"Emell ""Emell""",0,2,2,1276387200,"lumpy, boogery consistency","The coffee taste is pretty nice (but it's not all THAT fantastic,) however I could not mix this stuff enough to get the lumps to dissolve. I even had it in a cocktail shaker, which I handed to my husband, who shook it like a can of paint at the hardware store. Still had the ""boogers"" in it. I do not want to get out the blender every time to make this stuff - it's supposed to be a quick, convenient, mess-free, mix-it-n-go deal . . . at least that was my goal. Oh well, moving on."
240030,B001VJ0B0I,AT0E6UBVJMJ6W,Ms Winston,1,1,3,1343174400,"Dog Not a Big Fan, but the Cats Loved It","My 10 year old doxi-mix, Onyx, has eaten wet food for most of her life, with dry food used more in the nature of a treat (a few pieces of kibble as a reward). I was hoping that she would take to the Beneful and mixed a little in with her canned food, and also used some pieces later as a treat. While she did eat some of the Beneful, for the most part she pushed it aside with her nose, and showed little interest later in the kibble as a treat. On the other hand, one of my cats ate what the dog left and was looking for more! I suspect that the fact that my dog has never shown much interest in dry food in general accounts for her lack of interest in Beneful, and is not a reflection on the quality of the product. I like the fact that the bag in which it is packaged has a sliding plastic closure, which I think will keep the contents fresher longer than a pull-apart closure. Perhaps dogs who eat dry food on a regular basis will be more interested in the product."
215845,B001N5V9S8,A3K1M6Y4BY6XCV,Gen,1,1,5,1301875200,Candy for the deployed.,"Because of a lack of decent treats downrange in afghanistan, i ordered these through amazon.com. They were the cheapest, came in 1 lb bags, and allowed me to share with everyone. They were so good, my boss brought back a 1 lb bag 2 hours after getting it with only an approx 3rd of the bag left, begging me to keep them away from him cause he couldn't stop eating them. Not until weeks later (3) did even the edges of these things dry out in a desert even still, they retained a good portion of the softness they arrived with. All in All, if i wanted more taffy, i'd get this."
20658,B00066CRRM,A16S7LO0ZS1CDU,"June M. Selzer ""jmselzer""",0,0,5,1320364800,Royal Canin for Mini Poodle,"I have been using this product for my teacup poodle, Jolie Marie and I would highly recommend it to others for their little poodles."
564851,B0051SU8AS,A3H4J3J391G5NI,"logicofwar00 ""Andrea S""",0,0,4,1322265600,Delicious and satisfying,I got this in a care package while deployed and I am not a huge beef jerkey fan but this one was it for me! Love the flavor and texture of it. Was a little hard to chew at first but still pretty good. Lots of protein and good for an after workout snack.
506824,B000CQIDHO,A1VUBINI143L44,Allyson Ferretti,0,0,5,1290729600,Best Tea Ever,"I tried this tea in a sampler pack and became totally addicted!  I moved and could not find any stores that carry the flavor so I have to buy online.<br /><br />It is a very sweet and strong tea that requires no sugar or milk.  I guess it tastes like black licorice, but I never eat it so I'm not sure."
546189,B0000DGG8B,A81WUVAZTQWMH,"L. V. Artale ""enufizenuf""",0,1,5,1324080000,sleeping beauty,"i sent this to a friend that was ill and when it arrived he said it was dead, but... he is an expert at bonsai and reawakened it. actually when purchasing it tells you how to reawaken the sleeping beauty. i saw it last week and it is fully green, beautiful, thanks."
365074,B001E95KUQ,A2IPYOJYQOP5M4,Brian Hauptman,2,2,5,1304640000,Great for instant coffee,"The coffee we have at work tastes horrible, something like burned rice with sour cherries and bad red wine.  Most of my coworkers think it is just fine so we are stuck with it.  I've decided I didn't want to drink it, and I'm not much of a tea fan, but I need my caffeine fix.  I couldn't find anything in the stores.  This is the best Instant Coffee I've ever tasted.  I haven't tried it as an espresso and I don't plan on it.  I usually usually mix one heaping spoon full with a travel mug of hot water.  My guess is that's almost a tablespoon to 16 oz of water.  You would want to use 1 rounded tsp per 6oz of water for regular coffee and 2 rounded tsps per 6oz of water for strong coffee.  Change tsp to TBs if you are measuring for grounds for brewing.  That's the calculation I've always used."
112631,B004LL97EO,A3LN27742T0L76,Fran,0,0,5,1338940800,"Kettle Krinkle Cut Chips, Salt & Fresh Ground Pepper, 8.5-Ounce Bags (Pack of 12)","Absoluley the best chips ever. Shared with my coworkers and they all loved it. One thought the pepper was a little strong, but he does not like anything spicy/peppery/hot etc....<br /><br />I do wish they could reduce the salt on them, but other than that I see nothing wrong. My delivery was fast and chips were very fresh!"
536599,B005VOE5CE,A1VHK3SDIVH7CR,Bob W,0,0,4,1350345600,"The itemwas received promprly as ordered.  I have not got it to work as yet, altho I feel sure it's my slowness twchnically.  An","Real licorice, not candy.  Some may find it too strong, but the Amarelli brand is known for its purity.  You either like licorice or not."
81074,B004CT1NCY,A2NDCRQTL3O9N1,Seal,2,2,5,1325289600,Nothing like it!,"I visited my mom in California over the holidays and she had some of this in her fridge. One night I decided to try it. Usually I get on the laptop and stay up for hours researching whatever might be on my mind...usually until 2 or 3 in the morning! While drinking this tea I fell asleep in the middle of my research before 10pm, before even finishing the bottle! I finally went to bed and had the best night's sleep. I woke up at 730ish and never felt so refreshed that early (I'm obviously not a morning person).<br /><br />Unfortunately, the prices here are a bit high, and I don't think I can get these where I live. In my opinion, though, unless you can find them locally for cheaper, the $31 is still very much worth it!"
